Transaction_ID,Customer_ID,Transaction_Date,Amount,Merchant_Category,Transaction_Type,Location,Fraud_Status
585a302b-6c1a-4f02-ac42-0da550d03ea4,4960,10/18/2024,4962.34,Groceries,Contactless,New York,Genuine
81f6f846-7e18-4f86-abb5-00ee999d9276,9786,4/8/2023,2027.69,Restaurants,POS,Atlanta,Fraudulent
78795275-b9d4-46fd-8699-2d521a91da31,1602,11/17/2023,3913.47,Travel,POS,Seattle,Fraudulent
37830ef6-f0de-4861-b547-a57d481f6f59,2792,4/13/2023,4231.1,Healthcare,ATM Withdrawal,Denver,Genuine
fecfe86c-17c2-4a39-8805-74bd6a8a22d4,9870,8/17/2023,164.7,Electronics,POS,Denver,Genuine
a1df9a3f-7b7f-4c1d-b0d1-7afe8ad9c140,8844,7/17/2023,1327.08,Healthcare,ATM Withdrawal,Chicago,Genuine
42dff356-2a80-4cf6-8b00-cc954c58ce43,2811,9/8/2023,2992.82,Online Shopping,Contactless,Houston,Genuine
002e5772-75f8-4251-86ab-04d2bdecef82,5747,5/7/2023,122.83,Groceries,Chip Transaction,Miami,Genuine
fa0352bf-701f-4395-9544-28456a2d4ab4,5686,4/26/2023,3274.11,Groceries,Chip Transaction,Miami,Genuine
d426c220-495a-4c68-a826-9816e7b71cef,4109,5/31/2023,1981.97,Restaurants,Contactless,Seattle,Genuine
ab19ffb2-f731-4762-9a28-3be2005c18a2,3544,9/19/2023,4317.45,Gas Stations,Chip Transaction,Atlanta,Genuine
da1ae730-53cf-4647-a4c2-209bc0e6b1a6,2969,5/5/2023,1646.08,Utilities,Chip Transaction,Chicago,Genuine
4b9d4ce3-f9a2-47a5-afd0-c97c1c0fca26,7747,2/20/2024,1607.23,Gas Stations,Online,Seattle,Genuine
8e40815e-e9cd-4e86-988a-97635fae6089,4413,3/26/2023,2838.54,Entertainment,Contactless,Denver,Genuine
31792afa-3020-40aa-9285-fc10da388dfc,1584,1/15/2025,3725.43,Electronics,ATM Withdrawal,Seattle,Genuine
bb8f4195-fe2f-49d7-937a-cbecc54334f3,1437,6/8/2024,3489.72,Gas Stations,Online,Chicago,Genuine
d12f2f4f-d69b-47dd-a549-b5f499db0325,6546,2/15/2024,277.22,Clothing,Chip Transaction,Chicago,Genuine
723fdd63-5eee-41aa-a986-1d762039a048,2460,12/21/2024,3198.45,Travel,Chip Transaction,Atlanta,Genuine
b313a398-8d85-463d-8944-b9607c925923,4949,6/28/2024,1031.28,Gas Stations,Chip Transaction,Chicago,Genuine
b5549bb9-3605-489e-afe8-352bb4aeef17,8033,7/2/2024,3265.19,Electronics,Chip Transaction,Atlanta,Genuine
fad1033c-473f-41a9-bff6-a906941f74c2,5011,3/24/2023,2358.46,Utilities,Online,New York,Genuine
9ada8411-5da1-418f-ae85-021c3be91367,1206,9/30/2024,487.74,Clothing,Contactless,Boston,Genuine
76d01cf1-db12-452c-9f28-6c78520b23b0,1730,6/25/2023,1964.3,Utilities,POS,San Francisco,Genuine
065797d2-911c-4122-b336-a3a03415f1f7,9225,9/21/2024,4675.98,Online Shopping,Online,Chicago,Genuine
59aada6c-99f0-4e75-8b85-4588a8d8ae5f,4747,5/31/2023,4417.24,Restaurants,Online,Denver,Genuine
8dfa6e78-937c-4094-a8ad-b5714fe1decb,8677,5/7/2024,1475.78,Groceries,Chip Transaction,Seattle,Genuine
529026e3-d219-407b-a976-4b10b5020686,7825,12/12/2024,4104.27,Gas Stations,Chip Transaction,Boston,Fraudulent
b26afb6d-fa77-4e51-aa79-b84cd7292be4,8412,6/27/2024,1499.5,Restaurants,Online,Miami,Genuine
39ee92a1-5c2d-4eb8-ac27-f64cd88999e3,9152,5/30/2024,4839.98,Healthcare,ATM Withdrawal,Los Angeles,Fraudulent
b309dabb-a3a9-4e53-b99e-21f4fb54066d,8974,10/5/2024,4976.16,Electronics,ATM Withdrawal,Denver,Genuine
e98ac1d0-db50-443a-8391-f8f803b50e76,4721,10/10/2023,519.92,Electronics,ATM Withdrawal,Seattle,Genuine
cea2c75e-9f49-495b-a8d0-570f2f939b5e,8211,1/17/2025,177.57,Travel,ATM Withdrawal,Denver,Genuine
22c8f135-b221-4ce9-aae4-6bf33dae0bb9,6991,2/15/2024,3509.08,Travel,Contactless,San Francisco,Genuine
646918ef-24cc-4af5-bbb1-16ec674cfa0a,1564,5/27/2024,748.59,Groceries,Chip Transaction,Chicago,Genuine
0b20483b-c579-4d0b-9ac6-2b04abc7ad0f,3466,2/14/2023,137,Clothing,ATM Withdrawal,New York,Genuine
8ebf06af-aa90-435c-aac0-69fc796846ca,4150,10/29/2023,3311.49,Healthcare,Online,Atlanta,Genuine
e5972a1f-3569-4fbd-877c-8e38afca7ba2,8406,1/9/2025,4496.55,Online Shopping,ATM Withdrawal,Los Angeles,Genuine
feba6f6e-9f08-4fbf-b07a-0001ba64ec44,8984,7/22/2023,4549.04,Electronics,Contactless,Boston,Genuine
add48c61-a22a-4477-a24a-ff31c5a782f4,5410,3/6/2024,4956.08,Restaurants,POS,Denver,Genuine
0aa6f104-8a4f-4f62-b78f-4dad935114f7,6928,7/15/2024,2916.73,Groceries,ATM Withdrawal,Denver,Genuine
fb511087-c719-4be1-9e74-ea6e4e3cdff0,4629,11/13/2023,192.73,Healthcare,ATM Withdrawal,Los Angeles,Genuine
eb5906a2-186a-4fbf-8790-2dc23baae992,2501,8/18/2023,4247.28,Online Shopping,Online,Atlanta,Genuine
3e8965fc-fb8f-4753-b1a4-1f45b5f6fc8c,7610,8/22/2024,4152.68,Gas Stations,Contactless,Denver,Genuine
f2005b31-19a9-4afd-b0f5-a778adb07a21,9278,6/9/2024,4746.91,Gas Stations,POS,New York,Genuine
827faf1a-d3e3-4631-a9c9-431ebb81f073,6893,1/18/2025,3400.45,Electronics,POS,Miami,Genuine
eea725ce-0786-486b-b4f3-1d563c212216,3554,12/1/2023,3275.16,Electronics,POS,Chicago,Genuine
405882f7-d5b7-4f62-ac15-d7e116487775,8655,2/2/2025,4625.96,Groceries,Online,Boston,Genuine
f4142538-c7a8-4c4a-bda6-5cc7bbff84d1,2480,3/22/2024,4910.81,Clothing,Online,San Francisco,Genuine
22861402-2402-48a0-9ada-aac3df4c1ac8,9363,11/6/2024,3067.31,Healthcare,Chip Transaction,Denver,Genuine
24164262-2ab0-477d-8b84-205a51613892,3989,8/18/2023,3963.01,Healthcare,Chip Transaction,Seattle,Genuine
db9527f7-d0d8-4b3c-ae9a-17aae158fd44,9170,1/22/2025,4547.23,Travel,Contactless,New York,Genuine
286de65d-e4ce-45bf-84b1-34d2626bee1b,3722,3/20/2024,4459.16,Online Shopping,Online,New York,Genuine
db5db2d5-97a8-463d-a7f4-80c79ecc826b,9853,5/25/2023,4717.57,Groceries,Online,Boston,Genuine
1e1f435e-c126-481d-a62c-b86402f7bced,9970,2/15/2024,1195.94,Gas Stations,ATM Withdrawal,Chicago,Genuine
65e08051-e910-4107-a8aa-365745a9717c,1137,6/1/2024,706.77,Gas Stations,Online,Seattle,Genuine
dd5932d7-66fd-4141-961e-b22cd5f14ac4,9340,3/27/2023,4623.6,Gas Stations,Chip Transaction,Denver,Genuine
560cc245-d852-4699-beab-0038a06f1bbf,9389,7/5/2024,2282.66,Restaurants,POS,New York,Genuine
057283de-0968-4d87-90b0-dfa3a795096c,1228,3/1/2023,4629.77,Electronics,ATM Withdrawal,Denver,Genuine
c2d5471d-fcdc-42e2-b96e-b2ac9c877c2e,5889,11/7/2024,690.36,Utilities,Online,San Francisco,Genuine
ae4aca36-38e4-4028-9a85-f86c4b3db11a,2613,8/14/2023,3176.25,Travel,ATM Withdrawal,Houston,Genuine
b9268d15-e238-4c06-be38-d392f884ec3a,9893,11/19/2024,1314.52,Healthcare,ATM Withdrawal,Chicago,Genuine
a7764b63-4f72-4212-ad1d-ec115db170a9,9885,9/22/2023,4806.18,Clothing,Online,San Francisco,Genuine
bb6d6e8e-225b-449d-a95e-d1e0460a00fb,3513,3/20/2024,325.7,Utilities,Contactless,Los Angeles,Genuine
746d8b45-f792-4fd1-88c1-4631b962f5b9,7356,6/17/2023,3695.98,Healthcare,Online,Seattle,Genuine
70248032-9598-4bcd-a6c5-b393f19ee694,3427,9/30/2024,2011.76,Gas Stations,Chip Transaction,Los Angeles,Genuine
e851c012-ef7a-4fc4-a1a5-d980a3e6936b,6102,9/7/2024,4394.99,Utilities,Contactless,Denver,Genuine
05106ec6-7cbc-41ff-991b-f0a2f10bd022,2456,1/2/2024,1603.54,Travel,POS,Atlanta,Genuine
d25a6bb1-699c-4ef9-ad81-fd90bc30807c,3541,11/6/2024,4090.93,Healthcare,POS,Denver,Genuine
ec71a8cd-6c5b-43f8-89ef-866759a0281a,7587,9/1/2024,583.05,Travel,Online,New York,Genuine
f54be078-2215-4ec8-bb98-9e3ee1d3d88b,3661,5/29/2023,4218.38,Groceries,Chip Transaction,Atlanta,Genuine
a0f77607-fefd-4bc6-988b-77e35ac4ae53,8594,8/16/2023,4141.47,Online Shopping,POS,Los Angeles,Genuine
98a2f988-fb21-4b61-b8b8-6f00b00e9181,6006,10/31/2023,2061.39,Gas Stations,Contactless,Atlanta,Genuine
2514dbb3-6254-4b60-ab55-0b6214411cfb,1378,12/18/2023,4461.24,Healthcare,Contactless,Houston,Genuine
5fdb2348-e133-4d89-8f97-1a81d31c717a,8270,8/1/2024,314.6,Groceries,POS,Los Angeles,Genuine
cf4d533c-8945-49a6-a241-17b03e2a88e6,8318,10/7/2023,4464.85,Clothing,Online,Chicago,Genuine
a425c923-ed00-4bcf-a960-16ff5a3b9861,3272,1/21/2024,3662.22,Travel,POS,Boston,Genuine
b0033e21-e951-417a-b6d9-b18e30990835,7895,6/14/2024,3142.29,Restaurants,Contactless,New York,Genuine
54c5b830-274c-449b-97d6-dfe0cb3f83c3,8635,8/6/2024,693.68,Restaurants,Contactless,Atlanta,Genuine
7cc2236a-8ab7-4855-b0c5-f1dea22d20ba,7114,11/15/2023,1480.31,Clothing,Chip Transaction,Miami,Genuine
27644772-4ce6-4dc6-a6ff-af039f14c187,3889,6/20/2024,3502.34,Entertainment,Online,Denver,Genuine
1e1bf7c1-a425-4868-a2d8-afd589ad361b,9497,4/21/2023,4827.15,Healthcare,Chip Transaction,Atlanta,Genuine
a08cc1eb-3b7b-4947-89f1-f15edaea940f,1484,5/30/2024,4781.78,Groceries,Contactless,Denver,Genuine
3d6a04fc-2c3a-4c7a-9e22-3da1db1cbc50,8002,12/17/2024,1106.69,Gas Stations,Contactless,Houston,Genuine
a5045cc0-21fa-47ca-b16e-b1943aedb813,6273,4/28/2023,3997.57,Electronics,ATM Withdrawal,Denver,Fraudulent
0aff560b-317c-467a-8c34-7c78e9fb00c9,8498,4/25/2024,2426.12,Online Shopping,Online,Atlanta,Genuine
2b6b675e-9eb1-4150-b653-daf0f8d6a078,3419,8/28/2024,4323.38,Groceries,Online,Boston,Genuine
57190345-19b6-46fe-813b-74d6ccefda52,1892,5/19/2023,4427.84,Gas Stations,ATM Withdrawal,Atlanta,Genuine
b006cc06-0a22-485e-b068-1d0d9b93c5c3,5266,12/29/2024,4675.42,Clothing,Online,Seattle,Genuine
9b1a98d7-810f-4860-9a2e-15ce3ba92f69,6265,10/22/2023,4564.08,Electronics,Contactless,San Francisco,Genuine
3fb4f324-db1d-4425-b070-c5dd240047d5,3550,7/23/2023,4286.51,Entertainment,ATM Withdrawal,Los Angeles,Genuine
b2ca906e-ebdc-4e28-9ea3-0f747e5cdb1f,5281,10/17/2023,3410.13,Travel,ATM Withdrawal,Chicago,Genuine
3aa5088a-1ee6-4f14-8ee5-7c4ebf57cde9,1638,10/12/2023,215.6,Travel,Chip Transaction,Seattle,Genuine
183400a1-dbf8-46e3-ad89-ba423bbfeb77,7625,8/28/2023,1851.49,Electronics,Chip Transaction,Los Angeles,Genuine
1f259f73-f174-4611-be02-bb54fb515165,9248,12/29/2023,2818.83,Groceries,ATM Withdrawal,Los Angeles,Genuine
5846ec63-67d4-4811-9638-b9bee0e23059,4746,6/19/2024,4680.72,Gas Stations,Chip Transaction,New York,Genuine
f22c18ae-571c-46b4-9883-a6469b196c90,8390,9/22/2023,2292.61,Healthcare,Online,Seattle,Genuine
2ca7d22b-965d-493c-99fa-58b287d4535f,2018,6/12/2023,4422.93,Utilities,Chip Transaction,Los Angeles,Genuine
ce8037fd-3c28-42d3-b628-230473b8815b,1280,9/7/2024,3815.39,Clothing,POS,Atlanta,Genuine
3d7252ba-672d-47e8-a152-2f0e0db7aa39,8640,4/24/2024,4747.86,Online Shopping,Online,New York,Genuine
a9435c55-7834-4abd-8f73-7b704d04141a,6429,4/5/2023,4838.49,Groceries,POS,New York,Genuine
df9d3605-9110-46fb-84aa-46bb5a86aaa1,3667,7/10/2023,3076.75,Travel,ATM Withdrawal,Houston,Genuine
12dd18b4-bab6-45d0-9be5-87f16efff5df,2506,6/4/2024,1394.29,Entertainment,Online,New York,Genuine
8b2a2a72-96b2-46cb-94ea-ceb8b02eda26,7739,1/23/2025,3116.9,Travel,Chip Transaction,Denver,Genuine
38e8c399-5d2c-4d71-abe6-39af2c48c370,2804,7/24/2024,4663.44,Clothing,POS,Chicago,Genuine
20ca7c49-a0f4-417c-9311-4477162eb929,3187,3/30/2023,946.03,Travel,POS,Atlanta,Genuine
e3306142-5d62-49e8-826e-5eed1aaaed52,4680,11/3/2023,170.4,Travel,Online,Los Angeles,Genuine
cefeee5c-553c-4a9b-a702-a382eb3473a2,5901,7/3/2024,3785.86,Groceries,POS,Chicago,Genuine
4dc0d9fd-a616-43e3-befc-6ae8beb21f3a,8222,8/31/2024,4880.23,Healthcare,ATM Withdrawal,San Francisco,Genuine
bbb2dab5-cc42-40a1-ae35-5b6b0ce25955,5285,10/3/2024,4883.37,Entertainment,POS,Miami,Genuine
a5ea65eb-8c9f-4c1a-9de7-91fa7c55673b,4916,1/25/2024,953.84,Gas Stations,Online,San Francisco,Genuine
024dbb01-88f9-43e4-916f-41c1683a271f,9514,6/2/2024,2781.21,Entertainment,Online,Seattle,Fraudulent
9c1d724b-7844-49a3-91b6-adf228053b9a,5227,3/7/2024,1983.41,Electronics,Contactless,Los Angeles,Genuine
bd03c403-e749-43ed-a740-440d4f2f587a,8765,7/18/2024,1202.83,Utilities,Online,Los Angeles,Genuine
957fcbcc-2078-482a-9b0d-e291bb20a29a,2772,3/3/2024,2927.85,Travel,Online,Denver,Genuine
9f5337ab-eea5-42d1-8d93-e96ed747bfe2,8510,5/8/2023,3666.14,Healthcare,POS,Chicago,Genuine
9da898d3-7e32-4218-938f-6b6b203cea88,2158,4/4/2023,3754.74,Online Shopping,Chip Transaction,Chicago,Genuine
1a165197-2721-4bcb-ab63-61da7a81bbfb,1896,10/25/2023,3738.19,Healthcare,POS,New York,Genuine
005dbe63-4e92-4aec-aa0b-c3d5b7befbfc,3357,6/26/2023,4955.24,Healthcare,Chip Transaction,Seattle,Genuine
fe583de7-9a6a-40f8-b93a-a16cd8971de5,7275,5/24/2023,1001.24,Clothing,Contactless,Boston,Genuine
d4cf112d-161b-4df6-bd1f-126597f05750,7348,5/28/2024,4301.84,Restaurants,Chip Transaction,Boston,Genuine
569bad56-7f35-488e-bfd8-075d94f967f1,9939,6/10/2023,1276.57,Travel,Contactless,San Francisco,Genuine
cb98e6a7-1d18-49d1-9805-c8ccbe44aeb2,6763,12/13/2024,1844.59,Restaurants,Online,Los Angeles,Genuine
ddb49a18-5636-48ae-9d49-0e191090b93b,2248,5/18/2023,1620.72,Electronics,POS,Houston,Genuine
50ee4dae-4779-45b3-8807-834f0805b661,1308,4/23/2024,2964.02,Healthcare,ATM Withdrawal,San Francisco,Genuine
6e1e0d65-8eb9-4d22-8ded-c5aa136cdaf9,7967,6/6/2024,503.55,Groceries,POS,Miami,Genuine
997bec8e-3651-4d74-a897-1e7883d12920,7609,11/10/2024,1067.46,Gas Stations,Online,San Francisco,Genuine
6834a242-ba82-486e-815e-43f7dac9bbd6,3196,12/6/2023,1333.12,Electronics,ATM Withdrawal,Boston,Genuine
58e556bf-736f-499b-9e89-b3dd99ec6bce,1748,2/19/2023,1621.43,Entertainment,Online,New York,Genuine
29d96f6c-11fd-4773-bba1-c18a2f8836b5,1072,9/5/2023,1097.45,Online Shopping,Online,Houston,Genuine
af46f9ac-494a-4daf-a755-d1c23b121935,7323,1/20/2025,4506.24,Healthcare,POS,Chicago,Genuine
e6217a98-5472-40d3-8bb9-424b03ad5c91,1790,12/7/2023,882.83,Clothing,ATM Withdrawal,Miami,Genuine
6e400214-ea5f-4a19-8f44-f4310e5146e5,7373,6/10/2023,3596.08,Restaurants,POS,San Francisco,Genuine
878e0cfa-8cec-49f3-95ab-7ee41359673f,6232,11/1/2023,3107.53,Entertainment,ATM Withdrawal,San Francisco,Genuine
85bd3c39-1cc7-44d2-bf45-23b9f3a004d2,4982,3/24/2023,4896.79,Utilities,Chip Transaction,Los Angeles,Genuine
c50b3349-8ea9-4dd0-a60c-adfe1e7c31a5,7459,8/1/2024,163.58,Restaurants,Chip Transaction,Miami,Genuine
34372a36-de2b-47e4-a449-47d979e491b1,3167,11/25/2023,4022.43,Travel,POS,Miami,Genuine
16c40d59-f71b-493b-a39c-fe7c5e22ea4c,9231,1/13/2024,156.35,Healthcare,ATM Withdrawal,Atlanta,Fraudulent
24b493bf-357c-4390-badc-b3062b0a49ad,4001,3/24/2023,2412.52,Clothing,POS,Chicago,Genuine
ff7350f4-0e6c-4eb3-a91d-934ce239a510,9277,5/25/2023,267.83,Gas Stations,Chip Transaction,Los Angeles,Genuine
6c522f12-2b8e-427f-b37f-c8a677d0452f,6453,4/24/2024,1361.09,Utilities,Online,Boston,Genuine
8f6c6f11-d855-4936-b950-c62a43616ca0,3552,10/16/2023,3921.24,Entertainment,ATM Withdrawal,Chicago,Genuine
73a4658f-bcec-483f-a899-2ae48c514a32,9819,12/9/2023,3601.14,Healthcare,POS,Chicago,Genuine
2b6f5cbc-27ca-486d-92ca-d02c25167e9e,9957,8/21/2024,3706.84,Healthcare,Contactless,Chicago,Genuine
b6423feb-5248-40fb-8735-ec7ce887024a,2386,10/27/2023,4290,Online Shopping,Online,Chicago,Genuine
7262f33a-ce96-4871-8776-26ced4c29e70,3847,3/9/2023,4962.72,Groceries,ATM Withdrawal,Seattle,Genuine
96b04bc0-bfff-4e61-833d-4533095232f8,4726,8/15/2024,4934.02,Clothing,Contactless,Denver,Genuine
58789973-fac6-41ee-9f1c-3c65b0923c98,1232,7/28/2024,703.57,Gas Stations,Chip Transaction,Atlanta,Genuine
1ff6871b-eeef-4717-b4b1-181e9a85402b,2655,5/19/2024,1493.05,Gas Stations,POS,Denver,Genuine
9087fa90-36e1-4d7a-8e51-ff2847548704,7056,11/28/2023,79.12,Groceries,Chip Transaction,Seattle,Genuine
8cf9ddde-2cd1-44ba-ab20-8a48140b4aca,9090,10/22/2024,2234.91,Restaurants,Online,Houston,Genuine
00004bf4-9480-4ec7-a83a-ac13d32d2c5d,9264,12/3/2023,2459.7,Clothing,POS,Atlanta,Genuine
82a60b3d-4ff4-4ba5-9c22-30fbe454dbd9,2766,9/22/2023,4903.47,Restaurants,POS,Denver,Genuine
e7b150af-f3ae-48e3-9335-6bf55d715ba2,3778,8/25/2023,2482.84,Utilities,ATM Withdrawal,Houston,Genuine
b5874d51-e756-4e1e-aa8f-b9ebc78d0be2,9624,10/11/2023,1214.33,Restaurants,Chip Transaction,New York,Genuine
30a96be9-3c7c-4d20-948a-ab4357cc9f75,3441,10/23/2024,1900.98,Travel,ATM Withdrawal,Atlanta,Genuine
d43918c4-1a2b-40b0-95d2-47c9de99ffdc,7340,10/2/2023,154.54,Healthcare,Online,Houston,Genuine
d3731319-ee3c-41c2-b043-fa82b35c511a,6763,9/26/2023,471.66,Restaurants,POS,Houston,Genuine
60c4065d-8278-47bb-8b72-1fe42bae8ef4,7720,7/26/2024,1425.74,Gas Stations,Chip Transaction,Chicago,Genuine
90478098-d457-4045-ba9d-a80852640dcb,1444,4/21/2024,1267.98,Gas Stations,ATM Withdrawal,Miami,Genuine
4b206ead-c52a-4dc3-be35-5d0b2c93788d,4544,4/12/2023,4162.12,Groceries,POS,Miami,Genuine
6a513b54-ccd6-49cf-94a9-807c06d21721,4743,11/2/2024,2721.94,Clothing,Contactless,San Francisco,Genuine
f1c8ccce-2a74-4562-acbf-af432f554521,7171,4/11/2023,3713.39,Healthcare,Contactless,Seattle,Genuine
570dbb2d-62d5-448a-8212-d4e473bda46d,4487,1/20/2025,1773,Electronics,Chip Transaction,Denver,Genuine
28146c57-b2d9-4834-ac9a-48022a191596,3290,11/29/2023,3982.66,Utilities,ATM Withdrawal,Boston,Genuine
dce23b4f-0785-42cd-a585-0203a58977a6,7815,4/15/2023,2865.66,Travel,ATM Withdrawal,Atlanta,Genuine
677ef389-0dc5-4029-88cf-088fa196b2a3,6429,3/23/2023,1582.65,Utilities,POS,Boston,Genuine
b17073c6-621d-44e7-a563-90d9b6056d17,4204,7/1/2023,944.17,Online Shopping,POS,Atlanta,Genuine
93bb1e00-f771-45aa-96bf-b31dd0e29aac,6161,8/6/2024,1608.75,Clothing,Chip Transaction,New York,Fraudulent
b71dd140-a6d8-45c3-99f3-c8f2b8256a7e,8810,8/16/2023,2370.42,Utilities,Contactless,Houston,Genuine
0fd8be10-69e6-4de1-bdd3-5a311256ac8f,3559,10/13/2023,1407.59,Healthcare,Online,Denver,Genuine
3650d5cd-7014-43ee-a56f-054bacecd8ed,7117,7/10/2024,4904.72,Utilities,Contactless,New York,Genuine
47226539-4c8f-49c3-a49c-2088defd36c5,2409,3/15/2023,1646.45,Clothing,Chip Transaction,Denver,Genuine
41cf3ece-0eb2-4f47-8c52-4c923b1747b9,5997,10/3/2023,2014.32,Electronics,ATM Withdrawal,Boston,Genuine
28f94da2-702c-473f-a0b4-501953c05a85,3640,9/26/2024,957.81,Travel,Online,New York,Genuine
2089dafe-1abb-4b26-afee-cc1fec7ea742,5569,12/20/2024,3629.82,Healthcare,Online,Miami,Genuine
a77505b5-ffc6-43d8-ae48-cddd1675c361,3321,4/9/2023,1264.59,Electronics,Online,Atlanta,Genuine
61a5c9db-231e-42cf-8e0f-89c2e271ab9e,7174,8/17/2024,4208.61,Entertainment,POS,San Francisco,Genuine
30106515-f16b-4188-9cb9-8a75e2ebd593,4774,1/18/2025,17.78,Restaurants,POS,New York,Genuine
2f0c6c6d-c7f9-4d7a-b496-54e97f8d1841,6290,11/7/2023,4035.31,Entertainment,ATM Withdrawal,Houston,Genuine
2917ee68-a2a8-4107-b0f4-8688c8bed5a9,9014,9/29/2024,311.68,Gas Stations,Online,Chicago,Genuine
da41c633-6492-45c1-99c5-dddf2a9a1adb,5274,1/10/2024,4113.73,Travel,ATM Withdrawal,Houston,Genuine
1525989f-5055-49d0-8af6-a0b41bcbf290,6125,11/11/2023,283.65,Entertainment,Chip Transaction,Chicago,Genuine
faac5ef4-4dad-4eb7-92f5-131586f0117b,8460,5/27/2024,2888.05,Restaurants,Online,Miami,Genuine
53ea9c7a-a6e5-42bb-acd0-4586af663899,4654,3/6/2023,132.79,Groceries,POS,Seattle,Genuine
787ed59b-c300-4f11-90dd-50654caffbae,9204,4/3/2023,2245.81,Entertainment,Chip Transaction,Denver,Genuine
b282e6ac-c1b5-4672-9ac8-a5883c9342bb,5977,9/8/2023,3237.07,Entertainment,Contactless,Chicago,Genuine
4c49074a-cc6d-4a2c-b131-27d696d66eb9,2656,1/30/2025,4291.8,Clothing,Contactless,Denver,Genuine
d6b2dba8-d594-474d-8acb-b4a51d2632b8,8991,8/26/2024,1570.93,Gas Stations,Online,Chicago,Genuine
af9e4dc5-abf8-4e03-8a35-9423d0b51f93,7724,3/4/2023,1290.89,Restaurants,Contactless,Houston,Genuine
8b4a6bb4-8c5b-494b-8217-029e894a5703,8944,7/1/2023,2390.01,Online Shopping,Contactless,Los Angeles,Genuine
c7b94d18-6db7-4243-8f48-171c24f796f2,7757,5/29/2023,1646.84,Utilities,POS,Atlanta,Genuine
f586233c-0d5a-41b9-bf8b-9cbdd04617a5,8375,5/7/2024,553.08,Utilities,Chip Transaction,Houston,Genuine
872a2fb0-f6cf-40e6-b4a4-80c73db29a49,2143,4/17/2023,154.68,Utilities,ATM Withdrawal,Seattle,Genuine
a5525137-0689-41ad-b90a-d706239a5286,9543,2/17/2023,9.25,Entertainment,ATM Withdrawal,Boston,Genuine
06ab13b3-204a-47e7-9417-845aac0a6f83,9957,5/12/2024,696.07,Groceries,Contactless,Denver,Genuine
a1475708-0ac0-4e91-9358-de65a72eacdf,7477,7/24/2023,184.85,Electronics,Online,Seattle,Genuine
493de4cb-69c9-47ee-84e3-43b94eff4b69,5514,7/10/2023,1170.93,Electronics,Contactless,New York,Fraudulent
bd8e26d7-356b-44b8-88e8-c480f80097f5,9800,12/29/2024,2880.09,Travel,Chip Transaction,New York,Genuine
a61fe4eb-0b03-404f-8cd1-50287abe4501,1654,3/28/2024,99.43,Clothing,Contactless,San Francisco,Genuine
35c4c3d7-11e0-4223-bf9f-5cc336f4c456,1181,11/26/2024,4829.3,Utilities,ATM Withdrawal,Los Angeles,Genuine
5a87b811-499f-49d7-b276-0c3db2d62900,5541,10/26/2024,1589.58,Clothing,Contactless,Denver,Genuine
5dcbb055-43c8-4db3-8df6-c0c0adca0305,4975,3/18/2023,3103.51,Online Shopping,Contactless,Miami,Genuine
884ff45b-d650-4edd-b02f-0570d5fbdaa4,5064,3/11/2023,674.89,Groceries,Contactless,Denver,Genuine
41b41113-4089-422b-9022-41639d3e1b74,1136,11/26/2023,1324.58,Gas Stations,ATM Withdrawal,Seattle,Genuine
4c0b8980-d7c6-41b2-9c6a-f70cea67e0c0,3037,5/17/2024,351.63,Online Shopping,Contactless,Miami,Genuine
d6139095-28d1-4c8b-b3b0-b93169e6bb6f,4610,2/24/2024,3992.98,Healthcare,Online,San Francisco,Genuine
db8d2406-0cd5-4c4c-9287-879f39e80449,8037,11/28/2024,1402.04,Travel,POS,Boston,Genuine
385caf8d-1303-4930-b164-b0b5aa996629,4659,8/30/2023,871.86,Utilities,ATM Withdrawal,Los Angeles,Genuine
79bfc6bc-d7db-4fa7-9276-ad5130478e27,9530,9/8/2023,4987.35,Healthcare,POS,Boston,Genuine
820414e1-5db9-41e4-8a68-9f979335e1e1,7185,7/18/2024,2861.24,Restaurants,Contactless,Denver,Genuine
29e347cb-6274-4af1-baf6-6e2d928a4799,1956,2/9/2025,289.99,Online Shopping,Contactless,Seattle,Genuine
32ab3c1a-6f25-47f5-83db-1f46d46d0452,5139,8/6/2023,1639.27,Utilities,POS,Boston,Genuine
9dc22b1d-df83-4ddd-a71c-09e2872952f2,8614,7/13/2023,3515.27,Utilities,Online,Denver,Genuine
7b562c41-a8fb-49b6-b3ec-27304c3d6d2d,3948,8/30/2024,3165.94,Restaurants,POS,Denver,Fraudulent
038c0744-ad51-44e1-a37c-150c266a33cd,4605,11/21/2023,3948.26,Entertainment,Chip Transaction,New York,Genuine
6d6c33c1-a38b-4261-b03e-9b6660d501ef,1767,7/12/2023,4866.65,Online Shopping,Online,San Francisco,Genuine
2fcdc13c-6e7e-4358-bd63-9b048c4b8284,7550,1/9/2024,2910.96,Groceries,ATM Withdrawal,Boston,Genuine
93158c3d-f304-4876-bc95-15b8bcda5005,8065,8/30/2023,4390.95,Restaurants,Online,San Francisco,Genuine
97c5c798-d904-410e-a243-bce2bec709e3,3425,9/8/2024,2418.34,Online Shopping,Contactless,Denver,Genuine
de9fb534-03d0-4f48-b2a2-50e27588a0e9,7820,7/29/2024,3231.77,Utilities,Online,Chicago,Genuine
73adc771-96b5-4c46-a266-8330945bf43d,7513,10/21/2023,1492.68,Healthcare,Contactless,Seattle,Genuine
